Country,Year,Indicator Code,Indicator Name,Country Code,POP
west bank and gaza,1972,SP.POP.GROW,Population growth (annual %),PSE,
pacific island small states,1972,SP.POP.GROW,Population growth (annual %),PSS,2.167350092
post-demographic dividend,1972,SP.POP.GROW,Population growth (annual %),PST,0.950254241
french polynesia,1972,SP.POP.GROW,Population growth (annual %),PYF,3.410594032
qatar,1972,SP.POP.GROW,Population growth (annual %),QAT,8.895354344
romania,1972,SP.POP.GROW,Population growth (annual %),ROU,0.955222601
russian federation,1972,SP.POP.GROW,Population growth (annual %),RUS,0.573246103
rwanda,1972,SP.POP.GROW,Population growth (annual %),RWA,2.938633676
south asia,1972,SP.POP.GROW,Population growth (annual %),SAS,2.309300951
saudi arabia,1972,SP.POP.GROW,Population growth (annual %),SAU,4.689176373
sudan,1972,SP.POP.GROW,Population growth (annual %),SDN,3.270790384
senegal,1972,SP.POP.GROW,Population growth (annual %),SEN,3.066485767
singapore,1972,SP.POP.GROW,Population growth (annual %),SGP,1.85220872
solomon islands,1972,SP.POP.GROW,Population growth (annual %),SLB,3.770110912
sierra leone,1972,SP.POP.GROW,Population growth (annual %),SLE,2.063650829
el salvador,1972,SP.POP.GROW,Population growth (annual %),SLV,2.537536687
san marino,1972,SP.POP.GROW,Population growth (annual %),SMR,0.490944373
somalia,1972,SP.POP.GROW,Population growth (annual %),SOM,0.135284857
serbia,1972,SP.POP.GROW,Population growth (annual %),SRB,
sub-saharan africa (excluding high income),1972,SP.POP.GROW,Population growth (annual %),SSA,2.6916088
south sudan,1972,SP.POP.GROW,Population growth (annual %),SSD,2.390425997
sub-saharan africa,1972,SP.POP.GROW,Population growth (annual %),SSF,2.691562854
small states,1972,SP.POP.GROW,Population growth (annual %),SST,1.852593912
sao tome and principe,1972,SP.POP.GROW,Population growth (annual %),STP,2.01798087
suriname,1972,SP.POP.GROW,Population growth (annual %),SUR,-0.34921878
slovak republic,1972,SP.POP.GROW,Population growth (annual %),SVK,0.855864874
slovenia,1972,SP.POP.GROW,Population growth (annual %),SVN,0.796321598
sweden,1972,SP.POP.GROW,Population growth (annual %),SWE,0.295500379
eswatini,1972,SP.POP.GROW,Population growth (annual %),SWZ,2.927688192
sint maarten (dutch part),1972,SP.POP.GROW,Population growth (annual %),SXM,
seychelles,1972,SP.POP.GROW,Population growth (annual %),SYC,2.409711626
syrian arab republic,1972,SP.POP.GROW,Population growth (annual %),SYR,3.429908187
turks and caicos islands,1972,SP.POP.GROW,Population growth (annual %),TCA,2.843144065
chad,1972,SP.POP.GROW,Population growth (annual %),TCD,2.360796821
east asia & pacific (ida & ibrd countries),1972,SP.POP.GROW,Population growth (annual %),TEA,2.526930737
europe & central asia (ida & ibrd countries),1972,SP.POP.GROW,Population growth (annual %),TEC,1.070191322
togo,1972,SP.POP.GROW,Population growth (annual %),TGO,2.793621419
thailand,1972,SP.POP.GROW,Population growth (annual %),THA,2.848726665
tajikistan,1972,SP.POP.GROW,Population growth (annual %),TJK,2.964278128
turkmenistan,1972,SP.POP.GROW,Population growth (annual %),TKM,2.838913167
latin america & the caribbean (ida & ibrd countries),1972,SP.POP.GROW,Population growth (annual %),TLA,2.530020203
timor-leste,1972,SP.POP.GROW,Population growth (annual %),TLS,2.787759812
middle east & north africa (ida & ibrd countries),1972,SP.POP.GROW,Population growth (annual %),TMN,2.596826097
tonga,1972,SP.POP.GROW,Population growth (annual %),TON,0.964718156
south asia (ida & ibrd),1972,SP.POP.GROW,Population growth (annual %),TSA,2.309300951
sub-saharan africa (ida & ibrd countries),1972,SP.POP.GROW,Population growth (annual %),TSS,2.691562854
trinidad and tobago,1972,SP.POP.GROW,Population growth (annual %),TTO,1.285660533
tunisia,1972,SP.POP.GROW,Population growth (annual %),TUN,2.196062072
turkey,1972,SP.POP.GROW,Population growth (annual %),TUR,2.397247842
tuvalu,1972,SP.POP.GROW,Population growth (annual %),TUV,1.037815097
tanzania,1972,SP.POP.GROW,Population growth (annual %),TZA,3.227976276
uganda,1972,SP.POP.GROW,Population growth (annual %),UGA,2.719575034
ukraine,1972,SP.POP.GROW,Population growth (annual %),UKR,0.733499775
upper middle income,1972,SP.POP.GROW,Population growth (annual %),UMC,2.306149746
uruguay,1972,SP.POP.GROW,Population growth (annual %),URY,0.112381697
united states,1972,SP.POP.GROW,Population growth (annual %),USA,1.070522752
uzbekistan,1972,SP.POP.GROW,Population growth (annual %),UZB,2.778740422
st. vincent and the grenadines,1972,SP.POP.GROW,Population growth (annual %),VCT,1.112554501
"venezuela, rb",1972,SP.POP.GROW,Population growth (annual %),VEN,2.878587861
british virgin islands,1972,SP.POP.GROW,Population growth (annual %),VGB,1.542702902
virgin islands (u.s.),1972,SP.POP.GROW,Population growth (annual %),VIR,7.312976514
vietnam,1972,SP.POP.GROW,Population growth (annual %),VNM,2.362680861
vanuatu,1972,SP.POP.GROW,Population growth (annual %),VUT,3.132577426
world,1972,SP.POP.GROW,Population growth (annual %),WLD,2.042748026
samoa,1972,SP.POP.GROW,Population growth (annual %),WSM,1.285712478
kosovo,1972,SP.POP.GROW,Population growth (annual %),XKX,2.455568926
"yemen, rep.",1972,SP.POP.GROW,Population growth (annual %),YEM,1.679961895
south africa,1972,SP.POP.GROW,Population growth (annual %),ZAF,2.793844239
zambia,1972,SP.POP.GROW,Population growth (annual %),ZMB,3.463094838
zimbabwe,1972,SP.POP.GROW,Population growth (annual %),ZWE,3.392955749
aruba,1973,SP.POP.GROW,Population growth (annual %),ABW,0.671204938
afghanistan,1973,SP.POP.GROW,Population growth (annual %),AFG,2.576016675
angola,1973,SP.POP.GROW,Population growth (annual %),AGO,2.548368958
albania,1973,SP.POP.GROW,Population growth (annual %),ALB,2.362552224
andorra,1973,SP.POP.GROW,Population growth (annual %),AND,4.862724177
arab world,1973,SP.POP.GROW,Population growth (annual %),ARB,2.78027259
united arab emirates,1973,SP.POP.GROW,Population growth (annual %),ARE,17.69529624
argentina,1973,SP.POP.GROW,Population growth (annual %),ARG,1.72192469
armenia,1973,SP.POP.GROW,Population growth (annual %),ARM,2.323204314
american samoa,1973,SP.POP.GROW,Population growth (annual %),ASM,1.8155126
antigua and barbuda,1973,SP.POP.GROW,Population growth (annual %),ATG,1.278367332
australia,1973,SP.POP.GROW,Population growth (annual %),AUS,1.528816914
austria,1973,SP.POP.GROW,Population growth (annual %),AUT,0.554041399
azerbaijan,1973,SP.POP.GROW,Population growth (annual %),AZE,1.800082483
burundi,1973,SP.POP.GROW,Population growth (annual %),BDI,0.967162922
belgium,1973,SP.POP.GROW,Population growth (annual %),BEL,0.314658766
benin,1973,SP.POP.GROW,Population growth (annual %),BEN,2.277351775
burkina faso,1973,SP.POP.GROW,Population growth (annual %),BFA,1.791696136
bangladesh,1973,SP.POP.GROW,Population growth (annual %),BGD,1.605032318
bulgaria,1973,SP.POP.GROW,Population growth (annual %),BGR,0.520633441
bahrain,1973,SP.POP.GROW,Population growth (annual %),BHR,4.426751488
"bahamas, the",1973,SP.POP.GROW,Population growth (annual %),BHS,2.031088921
bosnia and herzegovina,1973,SP.POP.GROW,Population growth (annual %),BIH,1.190039451
belarus,1973,SP.POP.GROW,Population growth (annual %),BLR,0.740577073
belize,1973,SP.POP.GROW,Population growth (annual %),BLZ,1.672138912
bermuda,1973,SP.POP.GROW,Population growth (annual %),BMU,-0.73800738
bolivia,1973,SP.POP.GROW,Population growth (annual %),BOL,2.115069149
brazil,1973,SP.POP.GROW,Population growth (annual %),BRA,2.407954917
barbados,1973,SP.POP.GROW,Population growth (annual %),BRB,0.63375362
brunei darussalam,1973,SP.POP.GROW,Population growth (annual %),BRN,4.464790703
bhutan,1973,SP.POP.GROW,Population growth (annual %),BTN,3.177149357
botswana,1973,SP.POP.GROW,Population growth (annual %),BWA,3.398223031
central african republic,1973,SP.POP.GROW,Population growth (annual %),CAF,1.9037581
canada,1973,SP.POP.GROW,Population growth (annual %),CAN,1.694139969
central europe and the baltics,1973,SP.POP.GROW,Population growth (annual %),CEB,0.754179825
switzerland,1973,SP.POP.GROW,Population growth (annual %),CHE,0.738225529
channel islands,1973,SP.POP.GROW,Population growth (annual %),CHI,0.894750653
chile,1973,SP.POP.GROW,Population growth (annual %),CHL,1.735777391
china,1973,SP.POP.GROW,Population growth (annual %),CHN,2.283395364
cote d'ivoire,1973,SP.POP.GROW,Population growth (annual %),CIV,4.708173312
cameroon,1973,SP.POP.GROW,Population growth (annual %),CMR,2.660565198
"congo, dem. rep.",1973,SP.POP.GROW,Population growth (annual %),COD,2.658915133
"congo, rep.",1973,SP.POP.GROW,Population growth (annual %),COG,3.090556215
colombia,1973,SP.POP.GROW,Population growth (annual %),COL,2.254201684
comoros,1973,SP.POP.GROW,Population growth (annual %),COM,2.057398873
cabo verde,1973,SP.POP.GROW,Population growth (annual %),CPV,-0.236346185
costa rica,1973,SP.POP.GROW,Population growth (annual %),CRI,2.470203269
caribbean small states,1973,SP.POP.GROW,Population growth (annual %),CSS,1.208636945
cuba,1973,SP.POP.GROW,Population growth (annual %),CUB,1.65653021
curacao,1973,SP.POP.GROW,Population growth (annual %),CUW,-0.541712399
cayman islands,1973,SP.POP.GROW,Population growth (annual %),CYM,6.197011115
cyprus,1973,SP.POP.GROW,Population growth (annual %),CYP,1.125643559
czech republic,1973,SP.POP.GROW,Population growth (annual %),CZE,0.552141692
germany,1973,SP.POP.GROW,Population growth (annual %),DEU,0.314942451
djibouti,1973,SP.POP.GROW,Population growth (annual %),DJI,6.137266611
dominica,1973,SP.POP.GROW,Population growth (annual %),DMA,0.013939419
denmark,1973,SP.POP.GROW,Population growth (annual %),DNK,0.604488383
dominican republic,1973,SP.POP.GROW,Population growth (annual %),DOM,2.684315681
algeria,1973,SP.POP.GROW,Population growth (annual %),DZA,2.741121942
east asia & pacific (excluding high income),1973,SP.POP.GROW,Population growth (annual %),EAP,2.385547612
early-demographic dividend,1973,SP.POP.GROW,Population growth (annual %),EAR,2.495606548
east asia & pacific,1973,SP.POP.GROW,Population growth (annual %),EAS,2.233378254
europe & central asia (excluding high income),1973,SP.POP.GROW,Population growth (annual %),ECA,1.084542644
europe & central asia,1973,SP.POP.GROW,Population growth (annual %),ECS,0.807145374
ecuador,1973,SP.POP.GROW,Population growth (annual %),ECU,2.809942411
"egypt, arab rep.",1973,SP.POP.GROW,Population growth (annual %),EGY,2.196437361
euro area,1973,SP.POP.GROW,Population growth (annual %),EMU,0.66007231
eritrea,1973,SP.POP.GROW,Population growth (annual %),ERI,2.7265915
spain,1973,SP.POP.GROW,Population growth (annual %),ESP,1.104937604
estonia,1973,SP.POP.GROW,Population growth (annual %),EST,0.960032301
ethiopia,1973,SP.POP.GROW,Population growth (annual %),ETH,2.919005935
european union,1973,SP.POP.GROW,Population growth (annual %),EUU,0.605262682
fragile and conflict affected situations,1973,SP.POP.GROW,Population growth (annual %),FCS,2.671337597
finland,1973,SP.POP.GROW,Population growth (annual %),FIN,0.567909198
fiji,1973,SP.POP.GROW,Population growth (annual %),FJI,2.059108908
france,1973,SP.POP.GROW,Population growth (annual %),FRA,0.906084716
faroe islands,1973,SP.POP.GROW,Population growth (annual %),FRO,1.185180653
"micronesia, fed. sts.",1973,SP.POP.GROW,Population growth (annual %),FSM,-0.012842328
gabon,1973,SP.POP.GROW,Population growth (annual %),GAB,1.857949746
united kingdom,1973,SP.POP.GROW,Population growth (annual %),GBR,0.193198186
georgia,1973,SP.POP.GROW,Population growth (annual %),GEO,0.880708361
ghana,1973,SP.POP.GROW,Population growth (annual %),GHA,2.892059747
gibraltar,1973,SP.POP.GROW,Population growth (annual %),GIB,0.596075897
guinea,1973,SP.POP.GROW,Population growth (annual %),GIN,0.609318192
"gambia, the",1973,SP.POP.GROW,Population growth (annual %),GMB,3.177787094
guinea-bissau,1973,SP.POP.GROW,Population growth (annual %),GNB,1.975000267
equatorial guinea,1973,SP.POP.GROW,Population growth (annual %),GNQ,-4.032582311
greece,1973,SP.POP.GROW,Population growth (annual %),GRC,0.454133112
grenada,1973,SP.POP.GROW,Population growth (annual %),GRD,-0.324156305
greenland,1973,SP.POP.GROW,Population growth (annual %),GRL,1.438873745
guatemala,1973,SP.POP.GROW,Population growth (annual %),GTM,2.705821522
guam,1973,SP.POP.GROW,Population growth (annual %),GUM,2.120372462
guyana,1973,SP.POP.GROW,Population growth (annual %),GUY,1.097634489
high income,1973,SP.POP.GROW,Population growth (annual %),HIC,0.952098779
"hong kong sar, china",1973,SP.POP.GROW,Population growth (annual %),HKG,2.821398831
honduras,1973,SP.POP.GROW,Population growth (annual %),HND,2.969946921
heavily indebted poor countries (hipc),1973,SP.POP.GROW,Population growth (annual %),HPC,2.694876482
croatia,1973,SP.POP.GROW,Population growth (annual %),HRV,0.470062421
haiti,1973,SP.POP.GROW,Population growth (annual %),HTI,1.709813838
hungary,1973,SP.POP.GROW,Population growth (annual %),HUN,0.322277028
ibrd only,1973,SP.POP.GROW,Population growth (annual %),IBD,2.210201305
ida & ibrd total,1973,SP.POP.GROW,Population growth (annual %),IBT,2.264553212
ida total,1973,SP.POP.GROW,Population growth (annual %),IDA,2.52441088
ida blend,1973,SP.POP.GROW,Population growth (annual %),IDB,2.723216733
indonesia,1973,SP.POP.GROW,Population growth (annual %),IDN,2.595140747
ida only,1973,SP.POP.GROW,Population growth (annual %),IDX,2.429835766
isle of man,1973,SP.POP.GROW,Population growth (annual %),IMN,1.296800554
india,1973,SP.POP.GROW,Population growth (annual %),IND,2.328080768
not classified,1973,SP.POP.GROW,Population growth (annual %),INX,
ireland,1973,SP.POP.GROW,Population growth (annual %),IRL,1.603875761
"iran, islamic rep.",1973,SP.POP.GROW,Population growth (annual %),IRN,2.722347447
iraq,1973,SP.POP.GROW,Population growth (annual %),IRQ,3.260655624
iceland,1973,SP.POP.GROW,Population growth (annual %),ISL,1.509090126
israel,1973,SP.POP.GROW,Population growth (annual %),ISR,4.046614977
italy,1973,SP.POP.GROW,Population growth (annual %),ITA,0.678187648
jamaica,1973,SP.POP.GROW,Population growth (annual %),JAM,1.633857761
jordan,1973,SP.POP.GROW,Population growth (annual %),JOR,3.366646307
japan,1973,SP.POP.GROW,Population growth (annual %),JPN,0.827813913
kazakhstan,1973,SP.POP.GROW,Population growth (annual %),KAZ,1.548497278
kenya,1973,SP.POP.GROW,Population growth (annual %),KEN,3.629889221
kyrgyz republic,1973,SP.POP.GROW,Population growth (annual %),KGZ,2.101967808
cambodia,1973,SP.POP.GROW,Population growth (annual %),KHM,1.995436659
kiribati,1973,SP.POP.GROW,Population growth (annual %),KIR,1.465805927
st. kitts and nevis,1973,SP.POP.GROW,Population growth (annual %),KNA,-0.022562668
"korea, rep.",1973,SP.POP.GROW,Population growth (annual %),KOR,1.768292712
kuwait,1973,SP.POP.GROW,Population growth (annual %),KWT,6.117869815
latin america & caribbean (excluding high income),1973,SP.POP.GROW,Population growth (annual %),LAC,2.603367488
lao pdr,1973,SP.POP.GROW,Population growth (annual %),LAO,2.723927328
lebanon,1973,SP.POP.GROW,Population growth (annual %),LBN,2.601004186
liberia,1973,SP.POP.GROW,Population growth (annual %),LBR,2.741592801
libya,1973,SP.POP.GROW,Population growth (annual %),LBY,4.341147498
st. lucia,1973,SP.POP.GROW,Population growth (annual %),LCA,0.945215783
latin america & caribbean,1973,SP.POP.GROW,Population growth (annual %),LCN,2.471163497
least developed countries: un classification,1973,SP.POP.GROW,Population growth (annual %),LDC,2.345772636
low income,1973,SP.POP.GROW,Population growth (annual %),LIC,2.557917453
liechtenstein,1973,SP.POP.GROW,Population growth (annual %),LIE,1.842875431
sri lanka,1973,SP.POP.GROW,Population growth (annual %),LKA,1.903070731
lower middle income,1973,SP.POP.GROW,Population growth (annual %),LMC,2.356335378
low & middle income,1973,SP.POP.GROW,Population growth (annual %),LMY,2.290381987
lesotho,1973,SP.POP.GROW,Population growth (annual %),LSO,2.104808636
late-demographic dividend,1973,SP.POP.GROW,Population growth (annual %),LTE,2.073687234
lithuania,1973,SP.POP.GROW,Population growth (annual %),LTU,0.954349569
luxembourg,1973,SP.POP.GROW,Population growth (annual %),LUX,1.104666566
latvia,1973,SP.POP.GROW,Population growth (annual %),LVA,0.837374915
"macao sar, china",1973,SP.POP.GROW,Population growth (annual %),MAC,-0.734297671
st. martin (french part),1973,SP.POP.GROW,Population growth (annual %),MAF,2.724870841
morocco,1973,SP.POP.GROW,Population growth (annual %),MAR,2.099177583
monaco,1973,SP.POP.GROW,Population growth (annual %),MCO,1.600364121
moldova,1973,SP.POP.GROW,Population growth (annual %),MDA,1.364017976
madagascar,1973,SP.POP.GROW,Population growth (annual %),MDG,2.782542551
maldives,1973,SP.POP.GROW,Population growth (annual %),MDV,3.46328078
middle east & north africa,1973,SP.POP.GROW,Population growth (annual %),MEA,2.799811771
mexico,1973,SP.POP.GROW,Population growth (annual %),MEX,3.197250294
marshall islands,1973,SP.POP.GROW,Population growth (annual %),MHL,4.797774629
middle income,1973,SP.POP.GROW,Population growth (annual %),MIC,2.268529917
"macedonia, fyr",1973,SP.POP.GROW,Population growth (annual %),MKD,0.796610746
mali,1973,SP.POP.GROW,Population growth (annual %),MLI,1.753223106
malta,1973,SP.POP.GROW,Population growth (annual %),MLT,-0.082692471
myanmar,1973,SP.POP.GROW,Population growth (annual %),MMR,2.381790084
